1000,33:38.3,33:38.3,0,1,0,Piano
1444,33:39.0,33:39.0,0,2,97,Shower only
1445,33:39.0,33:39.0,0,2,98,Silverware/utensils
1446,33:39.0,33:39.0,0,2,99,Sitting area
1447,33:39.0,33:39.0,0,2,100,Smoke detectors
1448,33:39.0,33:39.0,0,2,101,Smoking
1449,33:39.0,33:39.0,0,2,102,Sofa bed
1450,33:39.0,33:39.0,0,2,103,Speaker phone
1451,33:39.0,33:39.0,0,2,104,Stereo
1452,33:39.0,33:39.0,0,2,105,Stove
1453,33:39.0,33:39.0,0,2,106,Tape recorder
1454,33:39.0,33:39.0,0,2,107,Telephone
1455,33:39.0,33:39.0,0,2,108,Telephone for hearing impaired
1456,33:39.0,33:39.0,0,2,109,Telephones with message light
1457,33:39.0,33:39.0,0,2,110,Toaster oven
1458,33:39.0,33:39.0,0,2,111,Trouser/Pant press
1459,33:39.0,33:39.0,0,2,112,Turn down service
1460,33:39.0,33:39.0,0,2,113,Twin bed
1461,33:39.0,33:39.0,0,2,114,Vaulted ceilings
1462,33:39.0,33:39.0,0,2,115,VCR movies
1463,33:39.0,33:39.0,0,2,116,VCR player
1464,33:39.0,33:39.0,0,2,117,Video games
1465,33:39.1,33:39.1,0,2,118,Voice mail
1466,33:39.1,33:39.1,0,2,119,Wake-up calls
1467,33:39.1,33:39.1,0,2,120,Water closet
1468,33:39.1,33:39.1,0,2,121,Water purification system
1469,33:39.1,33:39.1,0,2,122,Wet bar
1470,33:39.1,33:39.1,0,2,123,Wireless internet connection
1471,33:39.1,33:39.1,0,2,124,Wireless keyboard
1472,33:39.1,33:39.1,0,2,125,Adaptor available for telephone PC use
1473,33:39.1,33:39.1,0,2,126,Air conditioning individually controlled in room
1474,33:39.1,33:39.1,0,2,127,Bathtub & jacuzzi separate
1475,33:39.1,33:39.1,0,2,128,Telephone with data ports
1476,33:39.1,33:39.1,0,2,129,CD player
1477,33:39.1,33:39.1,0,2,130,Complimentary local calls time limit
1478,33:39.1,33:39.1,0,2,131,Extra person charge for rollaway use
1479,33:39.1,33:39.1,0,2,132,Down/feather pillows
1480,33:39.1,33:39.1,0,2,133,Desk with electrical outlet
1481,33:39.1,33:39.1,0,2,134,ESPN available
1482,33:39.1,33:39.1,0,2,135,Foam pillows
1483,33:39.1,33:39.1,0,2,136,HBO available
1484,33:39.1,33:39.1,0,2,137,High ceilings
1485,33:39.1,33:39.1,0,2,138,Marble bathroom
1486,33:39.1,33:39.1,0,2,139,List of movie channels available
1487,33:39.1,33:39.1,0,2,140,Pets allowed
1488,33:39.1,33:39.1,0,2,141,Oversized bathtub
1489,33:39.1,33:39.1,0,2,142,Shower
1490,33:39.1,33:39.1,0,2,143,Sink in-room
1491,33:39.1,33:39.1,0,2,144,Soundproofed room
1492,33:39.1,33:39.1,0,2,145,Storage space
1493,33:39.1,33:39.1,0,2,146,Tables and chairs
1494,33:39.1,33:39.1,0,2,147,Two-line phone
1495,33:39.1,33:39.1,0,2,148,Walk-in closet
1496,33:39.1,33:39.1,0,2,149,Washer/dryer
1497,33:39.1,33:39.1,0,2,150,Weight scale
1498,33:39.1,33:39.1,0,2,151,Welcome gift
1499,33:39.1,33:39.1,0,2,152,Spare electrical outlet available at desk
1500,33:39.1,33:39.1,0,2,153,Non-refundable charge for pets
1501,33:39.1,33:39.1,0,2,154,Refundable deposit for pets
1502,33:39.1,33:39.1,0,2,155,Separate tub and shower
1503,33:39.1,33:39.1,0,2,156,Entrance type to guest room
1504,33:39.1,33:39.1,0,2,157,Ceiling fan
1505,33:39.1,33:39.1,0,2,158,CNN available
1506,33:39.1,33:39.1,0,2,159,Electrical adaptors available
1507,33:39.1,33:39.1,0,2,160,Buffet breakfast
1508,33:39.1,33:39.1,0,2,161,Accessible room
1509,33:39.1,33:39.1,0,2,162,Closets in room
1510,33:39.1,33:39.1,0,2,163,DVD player
1511,33:39.1,33:39.1,0,2,164,Mini-refrigerator
1512,33:39.1,33:39.1,0,2,165,Separate line billing for multi-line phone
1513,33:39.1,33:39.1,0,2,166,Self-controlled heating/cooling system
1514,33:39.1,33:39.1,0,2,167,Toaster
1515,33:39.1,33:39.1,0,2,168,Analog data port
1516,33:39.1,33:39.1,0,2,169,Collect calls
1517,33:39.1,33:39.1,0,2,170,International calls
1518,33:39.1,33:39.1,0,2,171,Carrier access
1519,33:39.1,33:39.1,0,2,172,Interstate calls
1520,33:39.1,33:39.1,0,2,173,Intrastate calls
1521,33:39.2,33:39.2,0,2,174,Local calls
1522,33:39.2,33:39.2,0,2,175,Long distance calls
1523,33:39.2,33:39.2,0,2,176,Operator-assisted calls
1524,33:39.2,33:39.2,0,2,177,Credit card access calls
1525,33:39.2,33:39.2,0,2,178,Calling card calls
1526,33:39.2,33:39.2,0,2,179,Toll free calls
1527,33:39.2,33:39.2,0,2,180,Universal AC/DC adaptors
1528,33:39.2,33:39.2,0,2,181,Bathtub seat
1529,33:39.2,33:39.2,0,2,182,Canopy/poster bed
1530,33:39.2,33:39.2,0,2,183,Cups/glassware
1531,33:39.2,33:39.2,0,2,184,Entertainment center
1532,33:39.2,33:39.2,0,2,185,Family/oversized room
1533,33:39.2,33:39.2,0,2,186,Hypoallergenic bed
1534,33:39.2,33:39.2,0,2,187,Hypoallergenic pillows
1535,33:39.2,33:39.2,0,2,188,Lamp
1536,33:39.2,33:39.2,0,2,189,Meal included - breakfast
1537,33:39.2,33:39.2,0,2,190,Meal included - continental breakfast
1538,33:39.2,33:39.2,0,2,191,Meal included - dinner
1539,33:39.2,33:39.2,0,2,192,Meal included - lunch
1540,33:39.2,33:39.2,0,2,193,Shared bathroom
1541,33:39.2,33:39.2,0,2,194,Telephone TDD/Textphone
1542,33:39.2,33:39.2,0,2,195,Water bed
1543,33:39.2,33:39.2,0,2,196,Extra adult charge
1544,33:39.2,33:39.2,0,2,197,Extra child charge
1545,33:39.2,33:39.2,0,2,198,Extra child charge for rollaway use
1546,33:39.2,33:39.2,0,2,199,Meal included: full American breakfast
1547,33:39.2,33:39.2,0,2,200,Futon
1548,33:39.2,33:39.2,0,2,201,Murphy bed
1549,33:39.2,33:39.2,0,2,202,Tatami mats
1550,33:39.2,33:39.2,0,2,203,Single bed
1551,33:39.2,33:39.2,0,2,204,Annex room
1552,33:39.2,33:39.2,0,2,205,Free newspaper
1553,33:39.2,33:39.2,0,2,206,Honeymoon suites
1554,33:39.2,33:39.2,0,2,207,Complimentary high speed internet in room
1555,33:39.2,33:39.2,0,2,208,Maid service
1556,33:39.2,33:39.2,0,2,209,PC hook-up in room
1557,33:39.2,33:39.2,0,2,210,Satellite television
1558,33:39.2,33:39.2,0,2,211,VIP rooms
1559,33:39.2,33:39.2,0,2,212,Cell phone recharger
1560,33:39.2,33:39.2,0,2,213,DVR player
1561,33:39.2,33:39.2,0,2,214,iPod docking station
1562,33:39.2,33:39.2,0,2,215,Media center
1563,33:39.2,33:39.2,0,2,216,Plug & play panel
1564,33:39.2,33:39.2,0,2,217,Satellite radio
1565,33:39.2,33:39.2,0,2,218,Video on demand
1566,33:39.2,33:39.2,0,2,219,Exterior corridors
1567,33:39.2,33:39.2,0,2,220,Gulf view
1568,33:39.2,33:39.2,0,2,221,Accessible room
1569,33:39.2,33:39.2,0,2,222,Interior corridors
1570,33:39.2,33:39.2,0,2,223,Mountain view
1571,33:39.2,33:39.2,0,2,224,Ocean view
1572,33:39.2,33:39.2,0,2,225,High speed internet access fee
1573,33:39.2,33:39.2,0,2,226,High speed wireless
1574,33:39.2,33:39.2,0,2,227,Premium movie channels
1575,33:39.2,33:39.2,0,2,228,Slippers
1576,33:39.2,33:39.2,0,2,229,First nighters kit
1577,33:39.2,33:39.2,0,2,230,Chair provided with desk
1578,33:39.3,33:39.3,0,2,231,Pillow top mattress
1579,33:39.3,33:39.3,0,2,232,Feather bed
1580,33:39.3,33:39.3,0,2,233,Duvet
1581,33:39.3,33:39.3,0,2,234,Luxury linen type
1582,33:39.3,33:39.3,0,2,235,International channels
1583,33:39.3,33:39.3,0,2,236,Pantry
1584,33:39.3,33:39.3,0,2,237,Dish-cleaning supplies
1585,33:39.3,33:39.3,0,2,238,Double vanity
1586,33:39.3,33:39.3,0,2,239,Lighted makeup mirror
1587,33:39.3,33:39.3,0,2,240,Upgraded bathroom amenities
1588,33:39.3,33:39.3,0,2,241,VCR player available at front desk
1589,33:39.3,33:39.3,0,2,242,Instant hot water
1590,33:39.3,33:39.3,0,2,243,Outdoor space
1591,33:39.3,33:39.3,0,2,244,Hinoki tub
1592,33:39.3,33:39.3,0,2,245,Private pool
1593,33:39.3,33:39.3,0,2,246,High Definition (HD) Flat Panel Television - 32 inches or greater
1594,33:39.3,33:39.3,0,2,247,Room windows open
1595,33:39.3,33:39.3,0,2,248,Bedding type unknown or unspecified
1596,33:39.3,33:39.3,0,2,249,Full bed
1597,33:39.3,33:39.3,0,2,250,Round bed
1598,33:39.3,33:39.3,0,2,251,TV
1599,33:39.3,33:39.3,0,2,252,Child rollaway
1600,33:39.3,33:39.3,0,2,253,DVD player available at front desk
1601,33:39.3,33:39.3,0,2,254,Video game player
1602,33:39.3,33:39.3,0,2,255,Video game player available at front desk
1603,33:39.3,33:39.3,0,2,256,Dining room seats
1604,33:39.3,33:39.3,0,2,257,Full size mirror
1605,33:39.3,33:39.3,0,2,258,Mobile/cellular phones
1606,33:39.3,33:39.3,0,2,259,Movies
1607,33:39.3,33:39.3,0,2,260,Multiple closets
1608,33:39.3,33:39.3,0,2,261,Plates/glassware
1609,33:39.3,33:39.3,0,2,262,Safe large enough to accommodate a laptop
1610,33:39.3,33:39.3,0,2,263,Bed linen thread count
1611,33:39.3,33:39.3,0,2,264,Blackout curtain
1612,33:39.3,33:39.3,0,2,265,Bluray player
1613,33:39.3,33:39.3,0,2,266,Device with mp3
1614,33:39.3,33:39.3,0,2,267,No adult channels or adult channel lock
1615,33:39.3,33:39.3,0,2,268,Non-allergenic room
1616,33:39.3,33:39.3,0,2,269,Pillow type
1617,33:39.3,33:39.3,0,2,270,Seating area with sofa/chair
1618,33:39.3,33:39.3,0,2,271,Separate toilet area
1619,33:39.3,33:39.3,0,2,272,Web enabled
1620,33:39.3,33:39.3,0,2,273,Widescreen TV
1621,33:39.3,33:39.3,0,2,274,Other data connection
1622,33:39.3,33:39.3,0,2,275,Phoneline billed separately
1623,33:39.3,33:39.3,0,2,276,Separate tub or shower
1624,33:39.3,33:39.3,0,2,277,Video games
1625,33:39.3,33:39.3,0,2,278,Roof ventilator
1626,33:39.3,33:39.3,0,2,279,Children's playpen
1627,33:39.4,33:39.4,0,2,280,Plunge pool
1628,33:39.4,33:39.4,0,2,281,DVD movies
1629,33:39.4,33:39.4,0,2,282,Air filtration
1630,33:39.4,33:39.4,0,3,1,Computer
1631,33:39.4,33:39.4,0,3,2,Copier
1632,33:39.4,33:39.4,0,3,3,Cordless phone
1633,33:39.4,33:39.4,0,3,4,Data port
1634,33:39.4,33:39.4,0,3,5,Desk
1635,33:39.4,33:39.4,0,3,6,Direct dial phone number
1636,33:39.4,33:39.4,0,3,7,Ergonomic chair
1637,33:39.4,33:39.4,0,3,8,Extended phone cord
1638,33:39.4,33:39.4,0,3,9,Fax machine
1639,33:39.4,33:39.4,0,3,10,Free toll free calls
1640,33:39.4,33:39.4,0,3,11,Free calls
1641,33:39.4,33:39.4,0,3,12,Free CC access calls
1642,33:39.4,33:39.4,0,3,13,Free local calls
1643,33:39.4,33:39.4,0,3,14,High speed internet connection
1644,33:39.4,33:39.4,0,3,15,Interactive Web TV
1645,33:39.4,33:39.4,0,3,16,International direct dialing
1646,33:39.4,33:39.4,0,3,17,Internet access
1647,33:39.4,33:39.4,0,3,18,Laptop
1648,33:39.4,33:39.4,0,3,19,Large desk
1649,33:39.4,33:39.4,0,3,20,Large work area
1650,33:39.4,33:39.4,0,3,21,Modem
1651,33:39.4,33:39.4,0,3,22,Modem jack
1652,33:39.4,33:39.4,0,3,23,Multi-line phone
1653,33:39.4,33:39.4,0,3,24,Newspaper
1654,33:39.4,33:39.4,0,3,25,Notepads
1655,33:39.4,33:39.4,0,3,26,Office supplies
1656,33:39.4,33:39.4,0,3,27,Pens
1657,33:39.4,33:39.4,0,3,28,Printer
1658,33:39.4,33:39.4,0,3,29,Scanner
1659,33:39.4,33:39.4,0,3,30,Shoe polisher
1660,33:39.4,33:39.4,0,3,31,Speaker phone
1661,33:39.4,33:39.4,0,3,32,Tape recorder
1662,33:39.4,33:39.4,0,3,33,Telephone
1663,33:39.4,33:39.4,0,3,34,Voicemail
1664,33:39.4,33:39.4,0,3,35,Wireless internet connection
1665,33:39.4,33:39.4,0,3,36,Wireless keyboard
1666,33:39.4,33:39.4,0,3,37,Audio visual equipment
1667,33:39.4,33:39.4,0,3,38,Blackboard
1668,33:39.4,33:39.4,0,3,39,Business center
1669,33:39.4,33:39.4,0,3,40,Cellular phone rental
1670,33:39.4,33:39.4,0,3,41,Computer rental
1671,33:39.4,33:39.4,0,3,42,Executive desk
1672,33:39.4,33:39.4,0,3,43,Flip charts
1673,33:39.4,33:39.4,0,3,44,Laptop rental
1674,33:39.4,33:39.4,0,3,45,LCD/Projector
1675,33:39.4,33:39.4,0,3,46,Meeting/board rooms
1676,33:39.4,33:39.4,0,3,47,News stand
1677,33:39.4,33:39.4,0,3,48,Overhead projector
1678,33:39.4,33:39.4,0,3,49,Secretarial services
1679,33:39.4,33:39.4,0,3,50,Whiteboard
1680,33:39.4,33:39.4,0,3,51,Fax machine can print from laptop
1681,33:39.4,33:39.4,0,3,52,Incoming fax complimentary
1682,33:39.4,33:39.4,0,3,53,Free fax receipt page limit
1683,33:39.4,33:39.4,0,3,54,Fee per additional page of incoming fax
1684,33:39.5,33:39.5,0,3,55,Fee charged for first page
1685,33:39.5,33:39.5,0,3,56,ISDN
1686,33:39.5,33:39.5,0,3,57,Network/internet printing available
1687,33:39.5,33:39.5,0,3,58,Notary public
1688,33:39.5,33:39.5,0,3,59,Fee per additional page of outgoing fax
1689,33:39.5,33:39.5,0,3,60,Outgoing fax complimentary
1690,33:39.5,33:39.5,0,3,61,Fee charged for first page of outgoing fax
1691,33:39.5,33:39.5,0,3,62,Overnight delivery/pickup
1692,33:39.5,33:39.5,0,3,63,Pager rental
1693,33:39.5,33:39.5,0,3,64,Post/parcel service
1694,33:39.5,33:39.5,0,3,65,Private offices and business services
1695,33:39.5,33:39.5,0,3,66,Analog - dialup connectivity
1696,33:39.5,33:39.5,0,3,67,Ethernet connectivity
1697,33:39.5,33:39.5,0,3,68,Kiosk connectivity
1698,33:39.5,33:39.5,0,3,69,Wireless connectivity
1699,33:39.5,33:39.5,0,3,70,Mobile/cellular phone available
1700,33:39.5,33:39.5,0,3,71,Full business center
1701,33:39.5,33:39.5,0,3,72,On-site business center
1702,33:39.5,33:39.5,0,3,73,On-site business center is staffed
1703,33:39.5,33:39.5,0,3,74,In-room internet appliance
1704,33:39.5,33:39.5,0,3,75,Analog data port
1705,33:39.5,33:39.5,0,3,76,Calling card calls
1706,33:39.5,33:39.5,0,3,77,Carrier access
1707,33:39.5,33:39.5,0,3,78,Interstate calls
1708,33:39.5,33:39.5,0,3,79,Intrastate calls
1709,33:39.5,33:39.5,0,3,80,Local calls
1710,33:39.5,33:39.5,0,3,81,Long distance calls
1711,33:39.5,33:39.5,0,3,82,Operator-assisted calls
1712,33:39.5,33:39.5,0,3,83,VCR/DVD machine rental
1713,33:39.5,33:39.5,0,3,84,Free operator assisted calls
1714,33:39.5,33:39.5,0,3,85,Free intrastate calls
1715,33:39.5,33:39.5,0,3,86,Free interstate calls
1716,33:39.5,33:39.5,0,3,87,Free international calls
1717,33:39.5,33:39.5,0,3,88,Free carrier access calls
1718,33:39.5,33:39.5,0,3,89,Business services
1719,33:39.5,33:39.5,0,3,90,Toll free calls
1720,33:39.5,33:39.5,0,3,91,Slide projector
1721,33:39.5,33:39.5,0,3,92,Ethernet RJ-45 jack
1722,33:39.5,33:39.5,0,3,93,Free fax transmission page limit
1723,33:39.5,33:39.5,0,3,94,Conference suite
1724,33:39.5,33:39.5,0,3,95,Convention centre
1725,33:39.5,33:39.5,0,3,96,Meeting facilities
1726,33:39.5,33:39.5,0,3,97,E-mail service
1727,33:39.5,33:39.5,0,3,98,Other data connections
1728,33:39.5,33:39.5,0,3,99,Hotel folio breakdown available to credit card company
1729,33:39.5,33:39.5,0,3,100,Individual folios available via e-mail or web
1730,33:39.5,33:39.5,0,3,101,Local faxes
1731,33:39.5,33:39.5,0,3,102,Translation services
1732,33:39.5,33:39.5,0,4,1,Cross street
1733,33:39.5,33:39.5,0,4,2,Intersection
1734,33:39.5,33:39.5,0,4,3,Highway
1735,33:39.5,33:39.5,0,4,4,Highway exit
1736,33:39.5,33:39.5,0,4,5,City
1737,33:39.5,33:39.5,0,4,6,Airport
1738,33:39.5,33:39.5,0,4,7,Rail station
1739,33:39.5,33:39.5,0,4,8,Subway station
1740,33:39.5,33:39.5,0,4,9,Geo location
1741,33:39.6,33:39.6,0,4,10,Bus/coach station
1742,33:39.6,33:39.6,0,4,11,Hotel
1743,33:39.6,33:39.6,0,4,12,Nearest major city
1744,33:39.6,33:39.6,0,4,13,Surrounding city
1745,33:39.6,33:39.6,0,4,14,Heliport
1746,33:39.6,33:39.6,0,4,15,Regional express train station
1747,33:39.6,33:39.6,0,4,16,Attraction
1748,33:39.6,33:39.6,0,4,17,Business location
1749,33:39.6,33:39.6,0,4,18,Car rental location
1750,33:39.6,33:39.6,0,4,19,Convention center
1751,33:39.6,33:39.6,0,4,20,Educational
1752,33:39.6,33:39.6,0,4,21,Event
1753,33:39.6,33:39.6,0,4,22,Ground transport
1754,33:39.6,33:39.6,0,4,23,Military bases
1755,33:39.6,33:39.6,0,4,24,Park/recreational area
1756,33:39.6,33:39.6,0,4,25,Port
1757,33:39.6,33:39.6,0,4,26,Resort/ski area
1758,33:39.6,33:39.6,0,4,27,Shopping center
1759,33:39.6,33:39.6,0,4,28,Sports
1760,33:39.6,33:39.6,0,4,29,Transportation points
1761,33:39.6,33:39.6,0,4,30,Neighbouring state
1762,33:39.6,33:39.6,0,4,31,Metro area
1763,33:39.6,33:39.6,0,4,32,District
1764,33:39.6,33:39.6,0,4,33,Local landmark
1765,33:39.6,33:39.6,0,5,1,Archery
1766,33:39.6,33:39.6,0,5,2,Badminton court
1767,33:39.6,33:39.6,0,5,3,Baseball diamond
1768,33:39.6,33:39.6,0,5,4,Basketball court
1769,33:39.6,33:39.6,0,5,5,Beach
1770,33:39.6,33:39.6,0,5,6,Bike trail
1771,33:39.6,33:39.6,0,5,7,Boating
1772,33:39.6,33:39.6,0,5,8,Bocci court
1773,33:39.6,33:39.6,0,5,9,Bowling alley
1774,33:39.6,33:39.6,0,5,10,"Children's program, onsite"
1775,33:39.6,33:39.6,0,5,12,Cricket pitch
1776,33:39.6,33:39.6,0,5,13,Cross country skiing
1777,33:39.6,33:39.6,0,5,14,Dart board
1778,33:39.6,33:39.6,0,5,18,Downhill skiing
1779,33:39.6,33:39.6,0,5,19,Equipment available in health club
1780,33:39.6,33:39.6,0,5,20,Fishing
1781,33:39.6,33:39.6,0,5,21,Fitness center off-site
1782,33:39.6,33:39.6,0,5,23,Fitness center on-site
1783,33:39.6,33:39.6,0,5,25,Fly fishing
1784,33:39.6,33:39.6,0,5,26,Football field
1785,33:39.6,33:39.6,0,5,27,Golf
1786,33:39.6,33:39.6,0,5,34,Golf location (onsite/nearby)
1787,33:39.6,33:39.6,0,5,35,Gym
1788,33:39.6,33:39.6,0,5,36,Health club
1789,33:39.6,33:39.6,0,5,60,Hiking trail
1790,33:39.6,33:39.6,0,5,61,Horseback riding
1791,33:39.6,33:39.6,0,5,62,Indoor tennis courts
1792,33:39.6,33:39.6,0,5,63,Jet-ski
1793,33:39.6,33:39.6,0,5,64,Jogging trail
1794,33:39.6,33:39.6,0,5,65,Kayaking
1795,33:39.6,33:39.6,0,5,66,Lake
1796,33:39.7,33:39.7,0,5,67,Miniature golf
1797,33:39.7,33:39.7,0,5,68,Mountain biking trail
1798,33:39.7,33:39.7,0,5,70,Ocean
1799,33:39.7,33:39.7,0,5,71,Outdoor tennis courts
1800,33:39.7,33:39.7,0,5,73,Parasailing
1801,33:39.7,33:39.7,0,5,74,Playground
1802,33:39.7,33:39.7,0,5,75,Pool
1803,33:39.7,33:39.7,0,5,76,Putt putt golf
1804,33:39.7,33:39.7,0,5,77,Racquetball court
1805,33:39.7,33:39.7,0,5,78,River
1806,33:39.7,33:39.7,0,5,79,River rafting
1807,33:39.7,33:39.7,0,5,80,Sailing
1808,33:39.7,33:39.7,0,5,81,Sauna
1809,33:39.7,33:39.7,0,5,82,Scuba diving
1810,33:39.7,33:39.7,0,5,83,Shopping
1811,33:39.7,33:39.7,0,5,84,Skating rink
1812,33:39.7,33:39.7,0,5,85,Skeet shooting
1813,33:39.7,33:39.7,0,5,86,Snorkeling
1814,33:39.7,33:39.7,0,5,87,Snow boarding
1815,33:39.7,33:39.7,0,5,88,Snow skiing
1816,33:39.7,33:39.7,0,5,89,Soccer field
1817,33:39.7,33:39.7,0,5,90,Solarium
1818,33:39.7,33:39.7,0,5,91,Spa
1819,33:39.7,33:39.7,0,5,92,Squash court
1820,33:39.7,33:39.7,0,5,93,Steam bath
1821,33:39.7,33:39.7,0,5,94,Tennis court
1822,33:39.7,33:39.7,0,5,96,Tubing
1823,33:39.7,33:39.7,0,5,97,Velodrome
1824,33:39.7,33:39.7,0,5,98,Volleyball
1825,33:39.7,33:39.7,0,5,99,Water-skiing
1826,33:39.7,33:39.7,0,5,100,Whirlpool
1827,33:39.7,33:39.7,0,5,101,Windsurfing
1828,33:39.7,33:39.7,0,5,102,Driving range
1829,33:39.7,33:39.7,0,5,103,Camping
1830,33:39.7,33:39.7,0,5,104,Hot tub
1831,33:39.7,33:39.7,0,5,105,Hunting
1832,33:39.7,33:39.7,0,5,106,Indoor/outdoor connecting pool
1833,33:39.7,33:39.7,0,5,107,Jacuzzi
1834,33:39.7,33:39.7,0,5,108,Mountain climbing
1835,33:39.7,33:39.7,0,5,109,Nature preserve trail
1836,33:39.7,33:39.7,0,5,110,Water activities
1837,33:39.7,33:39.7,0,5,111,Billiards
1838,33:39.7,33:39.7,0,5,112,Rock climbing
1839,33:39.7,33:39.7,0,5,113,Safari
1840,33:39.7,33:39.7,0,5,114,Sports court onsite
1841,33:39.7,33:39.7,0,5,115,Sun tanning bed
1842,33:39.7,33:39.7,0,5,116,Surfing
1843,33:39.7,33:39.7,0,5,117,Table tennis
1844,33:39.7,33:39.7,0,5,118,Wine tasting
1845,33:39.7,33:39.7,0,5,119,Winter sports
1846,33:39.7,33:39.7,0,5,120,Snow mobiling
1847,33:39.7,33:39.7,0,5,121,Teen programs
1848,33:39.7,33:39.7,0,5,122,Indoor pool
1849,33:39.7,33:39.7,0,5,123,Outdoor pool
1850,33:39.7,33:39.7,0,5,124,"Children's program, offsite"
1851,33:39.7,33:39.7,0,5,125,Children's program
1852,33:39.7,33:39.7,0,5,126,Animal watching
1853,33:39.7,33:39.7,0,5,127,Bird watching
1854,33:39.7,33:39.7,0,5,128,Boxing
1855,33:39.8,33:39.8,0,5,129,Children's pool
1856,33:39.8,33:39.8,0,5,130,Dancing
1857,33:39.8,33:39.8,0,5,131,Dog racing
1858,33:39.8,33:39.8,0,5,132,Fine dining
1859,33:39.8,33:39.8,0,5,133,Gambling
1860,33:39.8,33:39.8,0,5,134,Garden
1861,33:39.8,33:39.8,0,5,135,Helicopter/airplane sightseeing
1862,33:39.8,33:39.8,0,5,136,Horse racing
1863,33:39.8,33:39.8,0,5,137,Ice skating
1864,33:39.8,33:39.8,0,5,138,Karaoke
1865,33:39.8,33:39.8,0,5,139,Museum/gallery viewing
1866,33:39.8,33:39.8,0,5,140,Nightclubs
1867,33:39.8,33:39.8,0,5,141,Polo
1868,33:39.8,33:39.8,0,5,142,Sightseeing tours
1869,33:39.8,33:39.8,0,5,143,Sports events
1870,33:39.8,33:39.8,0,5,144,Skydiving
1871,33:39.8,33:39.8,0,5,145,Sunbathing
1872,33:39.8,33:39.8,0,5,146,Theatre
1873,33:39.8,33:39.8,0,5,147,Weightlifting
1874,33:39.8,33:39.8,0,5,148,Wrestling
1875,33:39.8,33:39.8,0,5,149,Canoeing
1876,33:39.8,33:39.8,0,5,150,Upscale shopping
1877,33:39.8,33:39.8,0,5,151,Outlet shopping
1878,33:39.8,33:39.8,0,5,152,Antique shopping
1879,33:39.8,33:39.8,0,5,153,Cardiovascular exercise
1880,33:39.8,33:39.8,0,5,154,Bocce court
1881,33:39.8,33:39.8,0,5,155,Direct access to a beach
1882,33:39.8,33:39.8,0,5,156,Ski in/out facilities
1883,33:39.8,33:39.8,0,5,157,Tennis professional
1884,33:39.8,33:39.8,0,5,158,Extensive health club
1885,33:39.8,33:39.8,0,5,159,Limited health club
1886,33:39.8,33:39.8,0,5,160,Diving
1887,33:39.8,33:39.8,0,5,161,Walking track
1888,33:39.8,33:39.8,0,5,162,Bike rental
1889,33:39.8,33:39.8,0,5,163,Paddle court
1890,33:39.8,33:39.8,0,5,164,Boat tours
1891,33:39.8,33:39.8,0,5,165,Kids golf academy
1892,33:39.8,33:39.8,0,5,166,Kids beach club
1893,33:39.8,33:39.8,0,5,167,Kids equestrian club
1894,33:39.8,33:39.8,0,5,168,Massage services